PAH 6.2,PAH 11.2,PAH 7.7,PAH G11.0,PAH 8.6,PAH 3.3(Flitecam data),PAH G7.6,PAH G7.8,H2,H2_12,PAH PLAT7,f_evsg,G76,G78,G76 Dave,G78 Dave,PAH 12.7
6.19820022845028E-06,3.3779362065933E-06,1.10272877544835E-05,3.06643634144297E-07,2.10690336268137E-06,1.05972327584242E-06,1.17935117060107E-05,2.99271037469071E-06,1.59923358171092E-07,6.22366098624605E-08,2.41242744601804E-05,0.249517937751756,2.46205879398073E-05,9.37154565941036E-06,1.09439381802221E-05,4.61565043261941E-06,1.23799298473289E-06
6.12438568074232E-06,3.37451883460808E-06,1.06962933205946E-05,2.88612390042385E-07,2.0045498439797E-06,9.99181512456289E-07,1.15248926276236E-05,3.02357023445744E-06,1.87220763575497E-07,6.35158047258379E-08,2.49488997309643E-05,0.300200131742077,2.40598084360765E-05,9.46818200193541E-06,1.076536951744E-05,4.69416766422652E-06,1.18165075768928E-06
6.18815128460196E-06,3.43871627228086E-06,1.04244375790559E-05,2.81392500443938E-07,1.94826686076263E-06,8.8944938639279E-07,1.13842088105326E-05,3.10006869855848E-06,2.12517009545874E-07,6.91970984864339E-08,2.5380803325828E-05,0.351530907819283,2.37661114968832E-05,9.70773369903935E-06,1.05852008857382E-05,4.84686971566683E-06,1.13577883605994E-06
6.13582464815221E-06,3.51332023028972E-06,1.05511850364381E-05,2.7574762856307E-07,1.95932394389725E-06,1.06076653986748E-06,1.1572459985291E-05,3.18721009311431E-06,2.24792239836332E-07,8.49933655840394E-08,2.61585402422705E-05,0.374523163441109,2.41591118786566E-05,9.9806132816448E-06,1.02770934067095E-05,4.88537871155344E-06,1.15995906656437E-06
6.71495553618348E-06,3.6682531568609E-06,1.1686738821686E-05,2.90606936573985E-07,2.14284126045059E-06,1.2574050267374E-06,1.272533346801E-05,3.32326570109068E-06,2.3298084510374E-07,9.98817363698352E-08,2.82971995183297E-05,0.362769037450469,2.65658948346009E-05,1.04066656498099E-05,1.03468010339633E-05,4.80912553676139E-06,1.23387972237609E-06
8.09477833290056E-06,3.91810548324059E-06,1.38898698404952E-05,3.45804051466965E-07,2.57495631530662E-06,1.45206313649179E-06,1.50167199813726E-05,3.63736085373938E-06,2.31145673426983E-07,9.52763776177183E-08,3.1932612572108E-05,0.32339933207442,3.13494813152569E-05,1.13902413039529E-05,1.1765067576054E-05,5.20124641701147E-06,1.35393358860348E-06
9.46023142868579E-06,4.24869798151001E-06,1.77132196352661E-05,4.15566141464269E-07,3.25791441365873E-06,2.08334493850555E-06,1.85226623868324E-05,4.32689160218668E-06,2.33091059704739E-07,8.64321982869384E-08,3.57525383722602E-05,0.287858198192116,3.86686213184444E-05,1.35494776093736E-05,1.43247348587634E-05,6.00794054296388E-06,1.52262534093832E-06
1.07005281317019E-05,4.58249373989392E-06,2.01166524640941E-05,4.78893392270929E-07,3.8457564372218E-06,1.97498987168831E-06,2.07861067401366E-05,4.7566367581707E-06,2.42205584221454E-07,8.53874963271836E-08,3.91007256035117E-05,0.273295659673086,4.33938746727091E-05,1.48952063458641E-05,1.68931363851714E-05,6.83891461958172E-06,1.66178844864529E-06
1.06580622296906E-05,4.65361463696972E-06,2.02387029093052E-05,5.00770508403961E-07,3.87801480529944E-06,1.77509887990774E-06,2.06503024973576E-05,4.71610284420231E-06,2.33148495336687E-07,7.10368440926029E-08,3.92570511745921E-05,0.263809764918092,4.31103645202382E-05,1.47682761127477E-05,1.78743173041051E-05,7.17478835230414E-06,1.76482258246515E-06
9.89659219555949E-06,4.40548316906343E-06,1.85598288959261E-05,4.8169055847502E-07,3.48768461412495E-06,1.6185228599196E-06,1.88607044688959E-05,4.28240872358152E-06,2.1332838520407E-07,5.00989008594942E-08,3.56726902436264E-05,0.240954612551304,3.93743309506788E-05,1.34101813609174E-05,1.68841891706855E-05,6.72418285334705E-06,1.70691071213403E-06
9.10583972675285E-06,4.11263368842852E-06,1.68737055638204E-05,4.5639365280554E-07,3.12922705518156E-06,1.38826094510779E-06,1.71982246703181E-05,3.86177143092064E-06,2.04936076257805E-07,5.63245895983071E-08,3.26496056862311E-05,0.221176084489002,3.59036742795045E-05,1.20929735122863E-05,1.52942497224767E-05,5.96706929160187E-06,1.57700355343958E-06
8.59467807742244E-06,3.97544798325606E-06,1.61531059955929E-05,4.44861245596709E-07,2.93715665250748E-06,1.85429868624773E-06,1.65521410210929E-05,3.68415879652186E-06,2.08965847544123E-07,6.8233934539233E-08,3.24804346799827E-05,0.220372307733155,3.45548852420448E-05,1.15367870777309E-05,1.4589749634268E-05,5.55424158994077E-06,1.51102461357155E-06
8.57690175075398E-06,3.90544606237191E-06,1.58107815739902E-05,4.43498652571315E-07,2.78827784807544E-06,1.77792317593677E-06,1.62832776992286E-05,3.62037025245994E-06,2.13724356431327E-07,6.6625912548951E-08,3.2298210969016E-05,0.217992119014192,3.39935958462514E-05,1.13370359563798E-05,1.43670243091782E-05,5.38012623477621E-06,1.48437734858592E-06
8.5630764662769E-06,3.80594389408931E-06,1.52791384720249E-05,4.40110895673831E-07,2.66919575667209E-06,1.62756314805033E-06,1.5820257168401E-05,3.57082822128132E-06,2.01322254839463E-07,6.66075174425018E-08,3.08995479279109E-05,0.209676267235561,3.3026976404871E-05,1.11818971861276E-05,1.40525027568871E-05,5.27654914305346E-06,1.45685273873004E-06
8.40938619342092E-06,3.8101349997763E-06,1.49946079369986E-05,4.31818608577634E-07,2.62876438567536E-06,1.76978161617437E-06,1.55046921328567E-05,3.53813978762367E-06,1.9781827834243E-07,7.25866869013527E-08,3.03650165607203E-05,0.210099787940098,3.23681907181288E-05,1.10795347419874E-05,1.40115816916615E-05,5.35001207374294E-06,1.44382150186647E-06
8.35007587100978E-06,3.99438644850797E-06,1.51517257382454E-05,4.2923332397859E-07,2.63258749147503E-06,1.79207819939483E-06,1.56113778581955E-05,3.63795064798522E-06,2.14253737179793E-07,8.7141686792407E-08,3.15079232563297E-05,0.236278628640341,3.25909119353627E-05,1.13920882196288E-05,1.42216441507572E-05,5.59421068161469E-06,1.44883398346625E-06
8.53189519931799E-06,4.16271949794471E-06,1.52926214034771E-05,4.25964339545492E-07,2.64767190713884E-06,1.73528272182355E-06,1.57422701001011E-05,3.78086239374235E-06,2.16718978214541E-07,9.91644819402278E-08,3.21726140519822E-05,0.258037929308908,3.28641676061765E-05,1.18396102925816E-05,1.42446425411593E-05,5.74333394569046E-06,1.4653195115179E-06
8.4843748857894E-06,4.24672467567589E-06,1.55014147416273E-05,4.20727459487551E-07,2.7140236483647E-06,1.75684581166948E-06,1.5931260109379E-05,3.86535606907252E-06,2.01904139238956E-07,9.81359835738765E-08,3.170418659047E-05,0.24329009860995,3.32587104072659E-05,1.21041986546846E-05,1.43246275298817E-05,5.7737510052276E-06,1.47873613772247E-06
8.61984364475785E-06,4.45893908473707E-06,1.56949167108627E-05,4.21216740110283E-07,2.80152396921736E-06,1.86783425185441E-06,1.61998565173941E-05,3.94432173300247E-06,2.01753617798328E-07,9.3939310131719E-08,3.164383778201E-05,0.228900464172645,3.38194425834575E-05,1.23514762834534E-05,1.44774074850735E-05,5.89600871217942E-06,1.50899934165322E-06
9.32163295501357E-06,4.96794427857468E-06,1.61335686596936E-05,4.07432030829251E-07,2.83614239695058E-06,2.3965108079376E-06,1.65949482992087E-05,4.20785126340433E-06,2.44811673653318E-07,1.07809478074419E-07,3.33301717437319E-05,0.264600344486546,3.46442513597531E-05,1.31767078353102E-05,1.45822821342494E-05,6.18797261461395E-06,1.58258589159792E-06
1.0083947489212E-05,5.86601499853704E-06,1.71862817413842E-05,3.64492554602882E-07,2.84971006988562E-06,4.05774385139257E-06,1.75572524746883E-05,4.78681522548046E-06,3.43220564595266E-07,1.41191038131861E-07,3.92187578473278E-05,0.357696530430972,3.66531945115341E-05,1.49897089367985E-05,1.51971715529336E-05,6.90112914785747E-06,1.70907359459712E-06
1.09470713450453E-05,6.94316814976105E-06,1.89156539898199E-05,3.25755376781948E-07,2.86125429794823E-06,4.31483830080023E-06,1.90290141910672E-05,5.68131548481063E-06,4.67803271004464E-07,1.78986296180983E-07,4.69035972370604E-05,0.457681729806017,3.97257007902263E-05,1.77907985756625E-05,1.62741822633235E-05,8.15073812638609E-06,1.89043780333102E-06
1.12748968256084E-05,7.32977170129357E-06,1.93379284933629E-05,3.18128880416173E-07,2.70853365546417E-06,3.41251441512447E-06,1.9548998845126E-05,6.31752418880436E-06,5.46003902637268E-07,1.9450303223721E-07,5.10675354232824E-05,0.516808505035326,4.08112407228385E-05,1.97830591595179E-05,1.66467353494262E-05,9.16422240110709E-06,1.9801735335229E-06
1.06147373363559E-05,6.81602435787202E-06,1.81390916302649E-05,3.31911208213092E-07,2.47295774666342E-06,2.89527464142598E-06,1.8549731196451E-05,6.10364809646774E-06,5.50955504895736E-07,1.90209026819137E-07,4.81821632865552E-05,0.525388204018328,3.87251312049189E-05,1.91133152438555E-05,1.57283156919048E-05,8.96850275009896E-06,1.83546796201172E-06
9.42728760788343E-06,5.93828748188132E-06,1.63627008529186E-05,3.52041195897389E-07,2.26289968509386E-06,2.28940137936412E-06,1.68745551724781E-05,5.39517521358398E-06,4.85543301231402E-07,1.97890230984784E-07,4.19162983923871E-05,0.495810305712625,3.52279694060407E-05,1.68947624475177E-05,1.44677173196314E-05,7.98599211185209E-06,1.59030464397478E-06
8.29676562794455E-06,4.91414613638125E-06,1.47342220826205E-05,3.6069377369165E-07,2.06094782658509E-06,1.53062906982021E-06,1.52187866506292E-05,4.69815297902351E-06,3.90139958712995E-07,1.90644140175342E-07,3.53833268444387E-05,0.450649488450011,3.17713234538966E-05,1.47120668709427E-05,1.33870213590162E-05,7.01651495442067E-06,1.39042076943036E-06
7.19741639658281E-06,4.02924506608082E-06,1.31273810594743E-05,3.52741383389025E-07,1.93180173502591E-06,1.15285985846341E-06,1.34954051961191E-05,3.96641431957293E-06,2.9233205693364E-07,1.47298336367834E-07,2.98139723193988E-05,0.400827872780308,2.81735261470119E-05,1.24206582816616E-05,1.21093178241167E-05,6.02011213441319E-06,1.23829581307401E-06
6.44990126325581E-06,3.50848976299616E-06,1.16118259456622E-05,3.35491552505854E-07,1.84235704484735E-06,1.14964992931867E-06,1.19229472307961E-05,3.29322559839658E-06,2.1387921180895E-07,1.15508798209843E-07,2.53168752917212E-05,0.344720016961869,2.48908025120191E-05,1.03125963418034E-05,1.08973749153695E-05,5.12792532879962E-06,1.13200571132707E-06
6.04454255849672E-06,3.2652369756536E-06,1.07363953049272E-05,3.08383415283058E-07,1.81081808826575E-06,1.31275772662514E-06,1.10600352150383E-05,2.86964582380649E-06,1.72002086547666E-07,1.04908666796472E-07,2.17659296186443E-05,0.280347335553233,2.30893542497976E-05,8.9861742357605E-06,1.00734456026397E-05,4.49492647278209E-06,1.07149575295051E-06
5.67323885540108E-06,3.20047873156505E-06,1.01120778526899E-05,2.9010726624368E-07,1.80031392304634E-06,1.65706163721435E-06,1.05048396538282E-05,2.63365849733598E-06,1.6383811096076E-07,8.33396610257427E-08,2.00270903952514E-05,0.238213180242528,2.19303066752234E-05,8.24718992783557E-06,9.4822507043066E-06,4.12824454600938E-06,1.02856456792342E-06
5.31914079937816E-06,3.19714336553447E-06,9.32617263790228E-06,2.72228038490303E-07,1.75858159122756E-06,1.19569249985883E-06,9.8410709277376E-06,2.4610204354576E-06,1.67931154866461E-07,7.53671109464443E-08,1.93399509753764E-05,0.237285888972447,2.05445975921453E-05,7.70658115622581E-06,8.83198067176097E-06,3.87172816861106E-06,9.78803731329832E-07
5.23160539450203E-06,3.16849243903685E-06,8.96992304973742E-06,2.38420582906952E-07,1.66423953063766E-06,1.33874548148284E-06,9.36020006437303E-06,2.39037400794848E-06,1.7238851681392E-07,7.98800771840754E-08,1.88823552087009E-05,0.262705465201059,1.95407131110603E-05,7.48535486360654E-06,8.37212306632355E-06,3.74900553183754E-06,9.55259649555032E-07
5.22125073866891E-06,3.19436145173336E-06,8.67059271495346E-06,2.06999386089821E-07,1.50023122442695E-06,1.58742548644714E-06,8.96284718983909E-06,2.4205358070942E-06,1.96327394827159E-07,8.74526779630657E-08,1.95286997037572E-05,0.336053406892215,1.87111839907719E-05,7.57980525889191E-06,8.08673586654605E-06,3.836902737293E-06,9.29268161226591E-07
4.71958532361349E-06,3.15294973888487E-06,8.45181925335891E-06,1.9150241908178E-07,1.33991671996682E-06,1.65245778155638E-06,8.59327481278891E-06,2.53446725465953E-06,2.30577727206468E-07,9.80452453408259E-08,2.03896565259885E-05,0.420253374859189,1.79396505038759E-05,7.93657675670568E-06,7.53323753282292E-06,3.82123043085179E-06,8.79177211857259E-07
4.6054350526787E-06,2.9193074226768E-06,7.6424995480429E-06,1.71910646936309E-07,1.18875645479561E-06,1.08420302302999E-06,7.74977323606119E-06,2.43051491402487E-06,2.39899333887405E-07,1.09292851899385E-07,1.94645813752022E-05,0.47224904992822,1.61787242195863E-05,7.61105440917111E-06,6.98539130085766E-06,3.63472139302983E-06,7.77707549168166E-07
4.36136305233549E-06,2.65247907049046E-06,6.96881936017563E-06,1.58198450075709E-07,1.08919922684126E-06,1.1034862132561E-06,7.1268954075765E-06,2.23746332650354E-06,2.16328981449871E-07,1.15947579067019E-07,1.77909532861066E-05,0.476830785891426,1.48783805446699E-05,7.00652154746221E-06,6.67667696942491E-06,3.45911091422462E-06,6.76535487456795E-07
4.08156534746383E-06,2.4446776686696E-06,6.66008958648752E-06,1.48783940401538E-07,1.07455866099637E-06,1.0281355305402E-06,6.80918060652106E-06,2.0661323080038E-06,1.89080089422217E-07,9.98561596351739E-08,1.61917475012253E-05,0.440067895091242,1.42151069248899E-05,6.47000572677923E-06,6.45176441385073E-06,3.39820407314586E-06,6.77490237268308E-07
3.83753896256392E-06,2.32461207002893E-06,6.49034434613803E-06,1.4069255951937E-07,1.05215347890652E-06,9.40848412023024E-07,6.61136871540077E-06,1.95047248695388E-06,1.69462190145481E-07,7.35149525376154E-08,1.49916479726431E-05,0.38465598679719,1.38021472244824E-05,6.10782190067459E-06,6.0053753351226E-06,3.25530217388836E-06,6.98460594583872E-07
3.55967368363091E-06,2.15790866844027E-06,6.25679730504801E-06,1.35677310149173E-07,9.8305878635854E-07,9.1090159484102E-07,6.42032551946556E-06,1.82774431977524E-06,1.63959662787318E-07,7.87670569356289E-08,1.42213507173571E-05,0.330614024973933,1.34033181120792E-05,5.72350384833742E-06,5.53147007437924E-06,2.96442443294441E-06,6.49830510447047E-07
3.32779269989963E-06,1.95506758963071E-06,5.89493662333955E-06,1.38835201947993E-07,8.58926826754776E-07,8.00607789405322E-07,6.06598198227784E-06,1.66795423096554E-06,1.71693498309218E-07,8.89464701119571E-08,1.28645090408144E-05,0.295376582414951,1.26635769361082E-05,5.22312795968962E-06,5.21982265345648E-06,2.69402187638868E-06,5.5252110636358E-07
3.12395601607479E-06,1.78175083402223E-06,5.25933462060127E-06,1.38057029916911E-07,7.28523913275504E-07,4.97053701730392E-07,5.51032076800604E-06,1.51431003401974E-06,1.62745960726135E-07,8.03513357835632E-08,1.19599645318373E-05,0.292206139563003,1.15035572463201E-05,4.74199767085243E-06,4.66841725870927E-06,2.366273230037E-06,4.89532138437299E-07
2.91617989632997E-06,1.62795066703735E-06,4.9656777804258E-06,1.21806014008206E-07,6.46705373133128E-07,6.09807290840072E-07,5.03686523927979E-06,1.40510475787321E-06,1.30048896259727E-07,6.32067105345582E-08,1.08914809248571E-05,0.314292729764283,1.05151533025946E-05,4.40002597846588E-06,4.17026228001396E-06,2.10684175065026E-06,4.7160472080846E-07
2.5174365888694E-06,1.44437962232951E-06,4.65315385619194E-06,9.90652986398346E-08,6.19112137293406E-07,7.06660119037749E-07,4.594314221137E-06,1.29848585349869E-06,9.45511859861095E-08,4.97394154231629E-08,9.66256839948676E-06,0.30861066558914,9.59126680197901E-06,4.06615339963161E-06,3.70149472304598E-06,1.86447370471818E-06,4.27305545190817E-07
2.21445416146536E-06,1.22952289684985E-06,4.01275581265351E-06,8.43876321827442E-08,5.7526666407587E-07,2.1870199191888E-07,4.03546953383549E-06,1.1899317945704E-06,7.67803795354846E-08,4.55799824752003E-08,8.21784186118505E-06,0.342771096200815,8.4246011716402E-06,3.72622096635499E-06,3.23401773933136E-06,1.66365099344092E-06,3.43737594516327E-07
1.91223321013694E-06,1.02278682873565E-06,3.36878935223705E-06,7.26784102083387E-08,5.12992715789739E-07,1.99156662951235E-07,3.45463964042351E-06,1.06079577008841E-06,8.01346464800685E-08,5.14715250948519E-08,7.20782830756489E-06,0.36506555099787,7.21203838073457E-06,3.32183698053985E-06,2.81347316310081E-06,1.50106529771044E-06,3.0699772440268E-07
1.75507563659675E-06,8.91189992203205E-07,3.15110092170889E-06,6.22179296675619E-08,4.83597623338815E-07,2.26567425801009E-07,3.21159166174798E-06,9.37244780982916E-07,9.3441257810707E-08,6.32272866938931E-08,6.29289365351909E-06,0.345773222076702,6.70464208676019E-06,2.9349422962231E-06,2.63844399994476E-06,1.37459185836384E-06,3.05650547186498E-07
1.61408602110445E-06,8.57357930599454E-07,2.96079666017275E-06,6.96316014053431E-08,4.31981097524545E-07,9.94384947442552E-08,3.02198439442927E-06,8.53733249068842E-07,8.45961649717795E-08,5.15215482010746E-08,5.792139337563E-06,0.348646150183355,6.30881067408031E-06,2.67342947458865E-06,2.52387458960383E-06,1.33210400252955E-06,2.85633526246925E-07
1.50726519274421E-06,8.7137134865039E-07,2.65019833153528E-06,9.08937487805945E-08,4.34286878401285E-07,-8.15498244089258E-08,2.66922175966989E-06,8.24380216397928E-07,6.82746555190149E-08,3.38907802725318E-08,5.4459411659278E-06,0.354929025557312,5.57236985072955E-06,2.58151169723071E-06,2.27380075077176E-06,1.28969285186854E-06,2.59644463307012E-07
1.41656887694398E-06,8.45781716509734E-07,2.3854099610882E-06,9.25764587666063E-08,4.39981076398366E-07,3.34757665275764E-07,2.46342567419122E-06,7.96036246488622E-07,7.03404739771323E-08,3.97203584107416E-08,5.07713538740286E-06,0.341294536329968,5.1427420395651E-06,2.49275375713052E-06,2.05122672170171E-06,1.18725824549488E-06,2.45354930159753E-07
1.29608100656141E-06,8.38262352659347E-07,2.27262355264435E-06,9.22501540563962E-08,4.08220565203705E-07,9.48742598513637E-08,2.31121212342753E-06,7.46956035454674E-07,5.80729831392304E-08,4.83954599481441E-08,4.5211404593577E-06,0.318568182064068,4.82497518558404E-06,2.33906115708209E-06,1.85401298977529E-06,1.07831632094054E-06,2.11600436183048E-07
1.15186612807517E-06,7.62866662349345E-07,2.31334670306938E-06,8.36462926503991E-08,4.00947643327464E-07,3.31977266135967E-07,2.17814165401983E-06,7.28428977304339E-07,4.98166625740761E-08,3.0974051165879E-08,3.70022909705821E-06,0.265573834586135,4.54717216338717E-06,2.28104445995738E-06,1.79634899802442E-06,1.07358622297368E-06,2.14498819826154E-07
1.06211722731824E-06,6.38559674458979E-07,2.06807792239093E-06,5.68676854773183E-08,4.1043222410564E-07,3.45963149062717E-07,1.9751559900714E-06,6.89786241414383E-07,4.03413713325091E-08,1.29908434801536E-08,3.20193674949528E-06,0.220512333266345,4.12341149613695E-06,2.16003637081521E-06,1.46489008082045E-06,9.33228389635015E-07,2.39852107888846E-07
9.52426892406384E-06,5.65269619744011E-06,1.70501505113293E-05,4.33915827429362E-07,3.18641136895186E-06,2.79856611531662E-06,1.82160254044787E-05,4.2547812533706E-06,3.03807410573546E-07,9.38959632744454E-08,3.88576590384399E-05,0.274768041437209,3.80284741784039E-05,1.3323667109246E-05,0,0,1.81480919249059E-06
9.27116800393479E-06,5.55838794213146E-06,1.63585153437538E-05,4.1043537724839E-07,3.13176598687695E-06,2.29491463693843E-06,1.74995365962116E-05,4.10278796114499E-06,2.56303031339713E-07,6.82494663884646E-08,3.71592848381246E-05,0.268844695878235,3.65327046271823E-05,1.28477065585483E-05,1.5532235968311E-05,7.48014949574031E-06,1.80475560654265E-06
8.35146602414446E-06,5.00975429345221E-06,1.47074100862283E-05,3.9080974433029E-07,2.81956607091836E-06,1.44375619528143E-06,1.57828125861466E-05,3.62132097144561E-06,2.04559587141537E-07,6.16247924851176E-08,3.32655327196581E-05,0.249874758332996,3.29488056569847E-05,1.13400130925767E-05,1.42189705684173E-05,6.677802885335E-06,1.62703270998851E-06
7.53163417511179E-06,4.27382158298684E-06,1.27020409554339E-05,3.90202798103177E-07,2.49829809598441E-06,1.01359401933306E-06,1.39974443705627E-05,3.01421236401317E-06,1.7610938985713E-07,6.87583363729462E-08,2.97135255108418E-05,0.186304591774782,2.92216024072251E-05,9.4388782273754E-06,1.27050885327271E-05,5.6678501662572E-06,1.44630121813435E-06
7.07812600267641E-06,3.6728582103381E-06,1.2104693224699E-05,3.9858284165155E-07,2.28653623602474E-06,8.54048722918185E-07,1.32079859078541E-05,2.71047583035911E-06,1.6168753382447E-07,7.66848316463415E-08,2.65716490860276E-05,0.110866758536914,2.75734986031617E-05,8.48774014945025E-06,1.17251527262789E-05,4.89684765067003E-06,1.33442090606626E-06
6.70109651248758E-06,3.36957260525737E-06,1.15621178434885E-05,4.00159610659953E-07,2.19261198437097E-06,9.64043950448074E-07,1.26231541249316E-05,2.58254138114162E-06,1.53915236539254E-07,7.65327704315541E-08,2.5751773416338E-05,0.091300224302422,2.63525813140307E-05,8.0871188456339E-06,1.12792110283608E-05,4.62215939177257E-06,1.27367372037278E-06
6.52358663681668E-06,3.28298528365161E-06,1.15803872409968E-05,3.8591478319582E-07,2.14183363726163E-06,1.15466406453719E-06,1.24729038089298E-05,2.64401770823015E-06,1.69477686180449E-07,7.4131076219935E-08,2.52507919419387E-05,0.120500573694268,2.6038912984332E-05,8.2796293575616E-06,1.1306494319198E-05,4.70939381430864E-06,1.24527308745829E-06
6.6033689445515E-06,3.34518203366126E-06,1.13499846152403E-05,3.70731691185528E-07,2.074720498484E-06,1.1908466668332E-06,1.23342100932801E-05,2.70896546171122E-06,2.05802575943824E-07,7.80935683170809E-08,2.59736481598619E-05,0.167924387616266,2.57493706573327E-05,8.48301049406296E-06,1.12380697140309E-05,4.82503023464933E-06,1.21405133949708E-06
6.51813431951635E-06,3.42759065830882E-06,1.14119325988811E-05,3.47961664481024E-07,1.96921143109433E-06,1.14791808794214E-06,1.22210452086673E-05,2.8272904121897E-06,2.3618374556947E-07,8.65787329927313E-08,2.56647886458933E-05,0.221199294344929,2.55131232983814E-05,8.85354005998232E-06,1.09087471629303E-05,4.94013433852436E-06,1.16381344925297E-06
6.21394927074351E-06,3.46150510748197E-06,1.10977020156331E-05,3.26958605138116E-07,1.88450245443983E-06,9.20874494291073E-07,1.19401545565829E-05,2.86764354140537E-06,2.48426743507341E-07,9.65676506306533E-08,2.56746504263987E-05,0.257594637387328,2.4926725186139E-05,8.97990417331012E-06,1.0365358092745E-05,4.93408001478231E-06,1.14520628412151E-06
6.51068115002527E-06,3.51356459145608E-06,1.10820711325208E-05,3.24432897953369E-07,1.94020632643535E-06,1.03304776917221E-06,1.19741639481282E-05,2.81395643974691E-06,2.52147750989287E-07,9.76681520435029E-08,2.69449627712013E-05,0.254196144803353,2.49977244979803E-05,8.81178529058474E-06,9.95161761595419E-06,4.70873293800135E-06,1.18016984104382E-06
7.31274871242481E-06,3.63222078916955E-06,1.26678251416816E-05,3.70654594744163E-07,2.20438167858785E-06,1.29478200238051E-06,1.34890370247341E-05,3.02689922286222E-06,2.45779131348358E-07,8.48153656915809E-08,2.88480438980543E-05,0.217070753097706,2.81602317078739E-05,9.4786065879892E-06,1.08553138606307E-05,4.97460924383755E-06,1.27286286755618E-06
